Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;0.6041;ReceivingData;NULL;anonymous;Rest;13104;NULL;NULL;4;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:54.2093
NULL;NULL;NULL;NULL;(0.699 0.722 0.768 0.746 0.741 0.718 0.652 0.604 );anonymous;NULL;13104;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:54.2093
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;13107;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:54.2792
NULL;NULL;0.6538;ReceivingData;NULL;anonymous;MotorImagery;13448;NULL;NULL;5;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:57.1392
NULL;NULL;NULL;NULL;(0.654 0.664 0.669 0.666 0.654 0.644 0.669 0.654 );anonymous;NULL;13448;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:57.1402
NULL;NULL;0.6183;ReceivingData;NULL;anonymous;Rest;13449;NULL;NULL;5;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:57.1493
NULL;NULL;NULL;NULL;(0.654 0.664 0.669 0.666 0.654 0.618 0.669 0.654 );anonymous;NULL;13449;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:57.1493
NULL;NULL;0.7176;ReceivingData;NULL;anonymous;MotorImagery;13555;NULL;NULL;6;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:58.0530
NULL;NULL;NULL;NULL;(0.731 0.718 0.703 0.698 0.700 0.722 0.730 0.754 );anonymous;NULL;13555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:58.0530
NULL;NULL;0.6376;ReceivingData;NULL;anonymous;Rest;13730;NULL;NULL;6;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:59.5235
NULL;NULL;NULL;NULL;(0.676 0.674 0.663 0.649 0.647 0.638 0.720 0.705 );anonymous;NULL;13730;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:59.5235
NULL;NULL;0.6923;ReceivingData;NULL;anonymous;MotorImagery;13788;NULL;NULL;7;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:00.0201
NULL;NULL;NULL;NULL;(0.692 0.702 0.672 0.681 0.689 0.692 0.641 0.658 );anonymous;NULL;13788;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:00.0201
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;13788;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;0;2023-12-06 13:39:00.0211
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;13788;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;TRUE;NULL;2023-12-06 13:39:00.0211
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;13958;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:01.5135
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14103;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:02.7736
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;14105;NULL;NULL;NULL;4;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:39:02.7902
