Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22343;NULL;NULL;NULL;11;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:33.4558
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22426;NULL;NULL;NULL;11;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:34.1602
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22508;NULL;NULL;NULL;11;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:34.8671
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;22555;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:35.2719
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;22556;NULL;NULL;NULL;12;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:35.2819
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;22610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:36.3590
NULL;NULL;0.7267;ReceivingData;NULL;anonymous;MotorImagery;22832;NULL;NULL;23;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:38.2336
NULL;NULL;NULL;NULL;(0.752 0.728 0.727 0.663 0.696 0.678 0.714 0.750 );anonymous;NULL;22832;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:38.2336
NULL;NULL;0.6386;ReceivingData;NULL;anonymous;Rest;22885;NULL;NULL;23;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:38.7114
NULL;NULL;NULL;NULL;(0.668 0.680 0.639 0.743 0.736 0.705 0.715 0.685 );anonymous;NULL;22885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:38.7114
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;23012;NULL;NULL;NULL;12;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:39.8289
